TotalVisits,Total Time Spent on Website,Page Views Per Visit,EngagementScore,TimePerVisit,Lead Source,Do Not Email,Do Not Call,Converted,PredictedProbability,Priority
3.0,445,3.0,9.0,111.25,Google,No,No,0,0.38125000000000003,Low Priority
7.0,1939,2.33,16.310000000000002,242.375,Google,No,No,0,0.7316750000000001,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,199,1.5,4.5,49.75,Google,No,No,0,0.18475000000000003,Low Priority
1.0,633,1.0,1.0,316.5,Direct Traffic,No,No,0,0.34650000000000003,Low Priority
4.0,457,2.0,8.0,91.4,Google,No,No,0,0.33140000000000003,Low Priority
4.0,86,4.0,16.0,17.2,Referral Sites,No,No,0,0.4972,Medium Priority
7.0,57,2.33,16.310000000000002,7.125,Google,No,No,0,0.49642500000000006,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
21.0,1113,2.63,55.23,50.59090909090909,Organic Search,No,No,1,1.0,High Priority
4.0,237,4.0,16.0,47.4,Referral Sites,No,No,0,0.5274,Medium Priority
2.0,43,2.0,4.0,14.333333333333334,Google,No,No,0,0.13433333333333333,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Google,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,1366,2.0,4.0,455.3333333333333,Organic Search,No,No,0,0.5753333333333333,Medium Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
3.0,124,3.0,9.0,31.0,Organic Search,No,No,0,0.30100000000000005,Low Priority
2.0,135,2.0,4.0,45.0,Google,No,No,0,0.16499999999999998,Low Priority
5.0,1216,2.5,12.5,202.66666666666666,Referral Sites,No,No,1,0.5776666666666667,Medium Priority
3.0,35,3.0,9.0,8.75,Direct Traffic,No,No,0,0.27875,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
4.0,157,4.0,16.0,31.4,Google,No,No,0,0.5114,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,170,1.5,4.5,42.5,Referral Sites,No,No,0,0.17750000000000002,Low Priority
4.0,71,4.0,16.0,14.2,Organic Search,No,No,0,0.4942,Medium Priority
5.0,811,5.0,25.0,135.16666666666666,Organic Search,No,No,0,0.8851666666666667,High Priority
10.0,278,5.0,50.0,25.272727272727273,Referral Sites,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,809,5.0,25.0,134.83333333333334,Referral Sites,No,No,0,0.8848333333333334,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,1226,4.0,16.0,245.2,Google,No,No,1,0.7252,High Priority
5.0,1469,2.5,12.5,244.83333333333334,Google,No,No,0,0.6198333333333333,Medium Priority
5.0,253,1.67,8.35,42.166666666666664,Referral Sites,No,No,0,0.2926666666666667,Low Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,1,0.0,Low Priority
4.0,1378,4.0,16.0,275.6,Organic Search,No,No,1,0.7556,High Priority
10.0,66,10.0,100.0,6.0,Referral Sites,No,No,0,1.0,High Priority
4.0,372,4.0,16.0,74.4,Google,No,No,0,0.5544,Medium Priority
3.0,1636,1.5,4.5,409.0,Organic Search,No,No,1,0.544,Medium Priority
2.0,376,2.0,4.0,125.33333333333333,Google,No,No,0,0.24533333333333332,Low Priority
1.0,214,1.0,1.0,107.0,Google,No,No,1,0.137,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,Yes,No,0,0.0,Low Priority
8.0,93,8.0,64.0,10.333333333333334,Organic Search,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,365,3.0,9.0,91.25,Direct Traffic,No,No,0,0.36125,Low Priority
6.0,274,2.0,12.0,39.142857142857146,Google,No,No,1,0.39914285714285713,Low Priority
4.0,179,4.0,16.0,35.8,Referral Sites,No,No,0,0.5158,Medium Priority
15.0,753,15.0,225.0,47.0625,Google,No,No,0,1.0,High Priority
3.0,1346,3.0,9.0,336.5,Direct Traffic,No,No,0,0.6065,Medium Priority
7.0,277,3.5,24.5,34.625,Google,No,No,0,0.769625,High Priority
2.0,90,2.0,4.0,30.0,Google,No,No,0,0.15,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
9.0,1289,2.25,20.25,128.9,Google,No,No,1,0.7363999999999999,High Priority
8.0,246,2.67,21.36,27.333333333333332,Referral Sites,No,No,0,0.6681333333333332,Medium Priority
11.0,116,3.67,40.37,9.666666666666666,Google,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,472,5.0,25.0,78.66666666666667,Google,No,No,1,0.8286666666666667,High Priority
2.0,395,1.0,2.0,131.66666666666666,Google,No,No,0,0.19166666666666665,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,1354,4.0,16.0,270.8,Direct Traffic,Yes,No,1,0.7508,High Priority
5.0,1102,5.0,25.0,183.66666666666666,Organic Search,No,No,1,0.9336666666666666,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,1268,2.0,4.0,422.6666666666667,Google,No,No,0,0.5426666666666666,Medium Priority
5.0,1354,2.5,12.5,225.66666666666666,Organic Search,No,No,1,0.6006666666666667,Medium Priority
3.0,1561,1.5,4.5,390.25,Referral Sites,No,No,1,0.52525,Medium Priority
10.0,1128,1.43,14.299999999999999,102.54545454545455,Google,No,No,1,0.5315454545454545,Medium Priority
4.0,1341,2.0,8.0,268.2,Organic Search,No,No,1,0.5082,Medium Priority
2.0,250,2.0,4.0,83.33333333333333,Google,No,No,0,0.2033333333333333,Low Priority
2.0,250,2.0,4.0,83.33333333333333,Organic Search,No,No,0,0.2033333333333333,Low Priority
2.0,248,2.0,4.0,82.66666666666667,Organic Search,No,No,0,0.20266666666666666,Low Priority
2.0,402,2.0,4.0,134.0,Direct Traffic,Yes,No,0,0.254,Low Priority
1.0,235,1.0,1.0,117.5,Referral Sites,No,No,0,0.14750000000000002,Low Priority
6.0,125,3.0,18.0,17.857142857142858,Organic Search,No,No,0,0.5578571428571429,Medium Priority
2.0,236,2.0,4.0,78.66666666666667,Organic Search,No,No,0,0.19866666666666666,Low Priority
9.0,110,9.0,81.0,11.0,Referral Sites,No,No,0,1.0,High Priority
7.0,265,3.5,24.5,33.125,Organic Search,Yes,No,0,0.768125,High Priority
7.0,109,7.0,49.0,13.625,Google,No,No,0,1.0,High Priority
3.0,98,3.0,9.0,24.5,Google,No,No,0,0.29450000000000004,Low Priority
7.0,315,3.5,24.5,39.375,Referral Sites,No,No,0,0.774375,High Priority
2.0,339,2.0,4.0,113.0,Google,No,No,0,0.23299999999999998,Low Priority
3.0,211,3.0,9.0,52.75,Direct Traffic,No,No,0,0.32275000000000004,Low Priority
2.0,703,2.0,4.0,234.33333333333334,Direct Traffic,No,No,1,0.35433333333333333,Low Priority
13.0,408,6.5,84.5,29.142857142857142,Organic Search,No,No,0,1.0,High Priority
11.0,366,3.67,40.37,30.5,Referral Sites,No,No,0,1.0,High Priority
5.0,106,5.0,25.0,17.666666666666668,Organic Search,Yes,No,0,0.7676666666666667,High Priority
2.0,1099,2.0,4.0,366.3333333333333,Google,No,No,1,0.48633333333333334,Medium Priority
11.0,306,11.0,121.0,25.5,Organic Search,No,No,0,1.0,High Priority
9.0,290,3.0,27.0,29.0,Google,No,No,0,0.839,High Priority
11.0,220,11.0,121.0,18.333333333333332,Organic Search,No,No,0,1.0,High Priority
8.0,235,8.0,64.0,26.11111111111111,Google,No,No,1,1.0,High Priority
6.0,25,3.0,18.0,3.5714285714285716,Direct Traffic,No,No,0,0.5435714285714286,Medium Priority
7.0,463,3.5,24.5,57.875,Organic Search,No,No,0,0.792875,High Priority
2.0,398,2.0,4.0,132.66666666666666,Direct Traffic,No,No,0,0.25266666666666665,Low Priority
3.0,623,3.0,9.0,155.75,Organic Search,No,No,0,0.42575,Medium Priority
4.0,281,4.0,16.0,56.2,Google,No,No,0,0.5362,Medium Priority
3.0,46,3.0,9.0,11.5,Direct Traffic,No,No,0,0.28150000000000003,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
9.0,1468,9.0,81.0,146.8,Google,No,No,1,1.0,High Priority
5.0,615,2.5,12.5,102.5,Organic Search,Yes,No,0,0.47750000000000004,Medium Priority
6.0,424,3.0,18.0,60.57142857142857,Google,No,No,0,0.6005714285714286,Medium Priority
4.0,3,4.0,16.0,0.6,Google,No,No,0,0.48059999999999997,Medium Priority
3.0,64,3.0,9.0,16.0,Referral Sites,No,No,0,0.28600000000000003,Low Priority
2.0,107,2.0,4.0,35.666666666666664,Direct Traffic,No,No,1,0.15566666666666668,Low Priority
3.0,150,1.5,4.5,37.5,Referral Sites,No,No,0,0.17250000000000001,Low Priority
5.0,663,5.0,25.0,110.5,Google,No,No,0,0.8605,High Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,1,0.0,Low Priority
3.0,185,3.0,9.0,46.25,Organic Search,No,No,0,0.31625000000000003,Low Priority
8.0,321,4.0,32.0,35.666666666666664,Direct Traffic,No,No,0,0.9956666666666666,High Priority
4.0,1357,4.0,16.0,271.4,Google,No,No,1,0.7514,High Priority
4.0,1447,4.0,16.0,289.4,Direct Traffic,No,No,0,0.7694,High Priority
1.0,990,1.0,1.0,495.0,Reference,No,No,1,0.525,Medium Priority
2.0,44,2.0,4.0,14.666666666666666,Google,No,No,0,0.13466666666666666,Low Priority
2.0,56,2.0,4.0,18.666666666666668,Referral Sites,No,No,0,0.13866666666666666,Low Priority
3.0,1412,3.0,9.0,353.0,Google,No,No,0,0.623,Medium Priority
2.0,374,1.0,2.0,124.66666666666667,Google,No,No,0,0.18466666666666667,Low Priority
4.0,746,4.0,16.0,149.2,Google,No,No,1,0.6292,Medium Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,1,0.0,Low Priority
2.0,175,2.0,4.0,58.333333333333336,Google,No,No,0,0.17833333333333334,Low Priority
4.0,365,2.0,8.0,73.0,Direct Traffic,No,No,0,0.313,Low Priority
2.0,102,2.0,4.0,34.0,Google,No,No,0,0.154,Low Priority
4.0,248,2.0,8.0,49.6,Referral Sites,No,No,0,0.28959999999999997,Low Priority
6.0,351,6.0,36.0,50.142857142857146,Google,No,No,0,1.0,High Priority
3.0,267,3.0,9.0,66.75,Google,No,No,1,0.33675,Low Priority
7.0,238,1.75,12.25,29.75,Google,No,No,0,0.39725,Low Priority
2.0,170,1.0,2.0,56.666666666666664,Google,No,No,0,0.11666666666666667,Low Priority
22.0,59,5.5,121.0,2.5652173913043477,Organic Search,No,No,0,1.0,High Priority
7.0,150,7.0,49.0,18.75,Direct Traffic,No,No,0,1.0,High Priority
5.0,1250,5.0,25.0,208.33333333333334,Organic Search,No,No,1,0.9583333333333334,High Priority
5.0,255,2.5,12.5,42.5,Organic Search,No,No,0,0.4175,Medium Priority
1.0,153,1.0,1.0,76.5,Referral Sites,No,No,0,0.1065,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,217,3.0,9.0,54.25,Google,No,No,0,0.32425000000000004,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,2,2.0,4.0,0.6666666666666666,Direct Traffic,No,No,0,0.12066666666666666,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,345,1.5,4.5,86.25,Referral Sites,No,No,0,0.22125,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
2.0,183,2.0,4.0,61.0,Direct Traffic,Yes,No,0,0.181,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
9.0,181,3.0,27.0,18.1,Google,No,No,0,0.8281,High Priority
3.0,677,1.5,4.5,169.25,Organic Search,No,No,0,0.30425,Low Priority
2.0,134,2.0,4.0,44.666666666666664,Google,No,No,0,0.16466666666666666,Low Priority
4.0,432,4.0,16.0,86.4,Direct Traffic,No,No,0,0.5664,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
4.0,396,2.0,8.0,79.2,Referral Sites,No,No,0,0.3192,Low Priority
4.0,163,4.0,16.0,32.6,Google,No,No,0,0.5126,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
5.0,1491,2.5,12.5,248.5,Direct Traffic,No,No,1,0.6234999999999999,Medium Priority
2.0,13,2.0,4.0,4.333333333333333,Direct Traffic,No,No,0,0.12433333333333332,Low Priority
5.0,133,5.0,25.0,22.166666666666668,Referral Sites,No,No,0,0.7721666666666667,High Priority
4.0,825,4.0,16.0,165.0,Google,No,No,0,0.645,Medium Priority
4.0,217,4.0,16.0,43.4,Direct Traffic,No,No,0,0.5234,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,110,3.0,9.0,27.5,Google,No,No,0,0.29750000000000004,Low Priority
2.0,100,2.0,4.0,33.333333333333336,Organic Search,No,No,0,0.15333333333333332,Low Priority
4.0,1385,4.0,16.0,277.0,Direct Traffic,No,No,1,0.757,High Priority
5.0,442,5.0,25.0,73.66666666666667,Organic Search,No,No,0,0.8236666666666667,High Priority
4.0,1640,4.0,16.0,328.0,Google,No,No,0,0.808,High Priority
3.0,578,3.0,9.0,144.5,Google,No,No,1,0.4145,Medium Priority
3.0,23,3.0,9.0,5.75,Organic Search,No,No,0,0.27575,Low Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,1,0.0,Low Priority
3.0,235,3.0,9.0,58.75,Referral Sites,No,No,0,0.32875000000000004,Low Priority
3.0,241,3.0,9.0,60.25,Organic Search,No,No,0,0.33025000000000004,Low Priority
2.0,75,1.0,2.0,25.0,Google,No,No,0,0.08499999999999999,Low Priority
4.0,439,4.0,16.0,87.8,Direct Traffic,No,No,0,0.5678,Medium Priority
2.0,1491,1.0,2.0,497.0,Google,No,No,0,0.5569999999999999,Medium Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,262,3.0,9.0,65.5,Google,No,No,0,0.3355,Low Priority
5.0,486,5.0,25.0,81.0,Google,No,No,0,0.831,High Priority
4.0,913,1.33,5.32,182.6,Google,No,No,1,0.34219999999999995,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
4.0,92,2.0,8.0,18.4,Organic Search,No,No,0,0.25839999999999996,Low Priority
7.0,333,7.0,49.0,41.625,Google,No,No,0,1.0,High Priority
11.0,101,5.5,60.5,8.416666666666666,Referral Sites,No,No,0,1.0,High Priority
2.0,1429,2.0,4.0,476.3333333333333,Direct Traffic,No,No,0,0.5963333333333334,Medium Priority
11.0,127,3.67,40.37,10.583333333333334,Organic Search,No,No,0,1.0,High Priority
5.0,362,5.0,25.0,60.333333333333336,Google,No,No,0,0.8103333333333333,High Priority
3.0,1132,3.0,9.0,283.0,Google,No,No,0,0.553,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,125,2.0,4.0,41.666666666666664,Google,No,No,0,0.16166666666666665,Low Priority
2.0,1012,2.0,4.0,337.3333333333333,Direct Traffic,No,No,1,0.4573333333333333,Medium Priority
5.0,357,5.0,25.0,59.5,Direct Traffic,No,No,0,0.8095,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
3.0,232,3.0,9.0,58.0,Organic Search,No,No,0,0.328,Low Priority
3.0,829,3.0,9.0,207.25,Organic Search,No,No,1,0.47725000000000006,Medium Priority
8.0,717,2.67,21.36,79.66666666666667,Google,No,No,0,0.7204666666666666,High Priority
3.0,1208,3.0,9.0,302.0,Google,No,No,1,0.5720000000000001,Medium Priority
3.0,1577,1.5,4.5,394.25,Direct Traffic,No,No,0,0.52925,Medium Priority
7.0,185,7.0,49.0,23.125,Google,No,No,0,1.0,High Priority
2.0,127,1.0,2.0,42.333333333333336,Google,No,No,0,0.10233333333333333,Low Priority
6.0,283,6.0,36.0,40.42857142857143,Organic Search,No,No,0,1.0,High Priority
6.0,361,3.0,18.0,51.57142857142857,Organic Search,No,No,0,0.5915714285714286,Medium Priority
2.0,394,2.0,4.0,131.33333333333334,Google,No,No,0,0.25133333333333335,Low Priority
4.0,347,4.0,16.0,69.4,Google,Yes,No,0,0.5494,Medium Priority
7.0,133,3.5,24.5,16.625,Organic Search,No,No,0,0.751625,High Priority
2.0,151,2.0,4.0,50.333333333333336,Organic Search,No,No,0,0.17033333333333334,Low Priority
3.0,308,1.5,4.5,77.0,Direct Traffic,No,No,0,0.21200000000000002,Low Priority
7.0,1172,3.5,24.5,146.5,Direct Traffic,No,No,1,0.8815,High Priority
2.0,178,2.0,4.0,59.333333333333336,Direct Traffic,No,No,0,0.17933333333333334,Low Priority
3.0,1712,3.0,9.0,428.0,Google,No,No,1,0.698,Medium Priority
7.0,585,7.0,49.0,73.125,Organic Search,No,No,0,1.0,High Priority
1.0,41,1.0,1.0,20.5,Google,No,No,0,0.0505,Low Priority
5.0,1342,5.0,25.0,223.66666666666666,Referral Sites,No,No,1,0.9736666666666667,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
9.0,1125,9.0,81.0,112.5,Organic Search,No,No,1,1.0,High Priority
13.0,373,6.5,84.5,26.642857142857142,Organic Search,No,No,1,1.0,High Priority
3.0,316,3.0,9.0,79.0,Organic Search,No,No,0,0.34900000000000003,Low Priority
6.0,1779,6.0,36.0,254.14285714285714,Organic Search,No,No,1,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
1.0,1295,1.0,1.0,647.5,Organic Search,No,No,0,0.6775,Medium Priority
4.0,1158,4.0,16.0,231.6,Google,No,No,0,0.7116,High Priority
5.0,1387,1.67,8.35,231.16666666666666,Olark Chat,No,No,1,0.4816666666666667,Medium Priority
3.0,1641,3.0,9.0,410.25,Referral Sites,No,No,0,0.68025,Medium Priority
2.0,226,2.0,4.0,75.33333333333333,Google,No,No,0,0.19533333333333333,Low Priority
1.0,598,1.0,1.0,299.0,Google,No,No,1,0.32899999999999996,Low Priority
3.0,1292,3.0,9.0,323.0,Google,No,No,1,0.593,Medium Priority
9.0,888,9.0,81.0,88.8,Google,No,No,1,1.0,High Priority
3.0,242,3.0,9.0,60.5,Google,No,No,0,0.3305,Low Priority
4.0,332,4.0,16.0,66.4,Google,No,No,0,0.5464,Medium Priority
3.0,1350,1.5,4.5,337.5,Direct Traffic,No,No,1,0.47250000000000003,Medium Priority
6.0,192,6.0,36.0,27.428571428571427,Google,No,No,0,1.0,High Priority
5.0,409,5.0,25.0,68.16666666666667,Google,No,No,0,0.8181666666666667,High Priority
1.0,37,1.0,1.0,18.5,Organic Search,No,No,0,0.0485,Low Priority
7.0,628,3.5,24.5,78.5,Olark Chat,No,No,1,0.8135,High Priority
1.0,68,1.0,1.0,34.0,Direct Traffic,Yes,No,0,0.064,Low Priority
7.0,385,7.0,49.0,48.125,Google,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,1291,5.0,25.0,215.16666666666666,Organic Search,No,No,1,0.9651666666666667,High Priority
3.0,239,3.0,9.0,59.75,Google,No,No,0,0.32975000000000004,Low Priority
3.0,726,3.0,9.0,181.5,Organic Search,No,No,0,0.4515,Medium Priority
13.0,99,13.0,169.0,7.071428571428571,Organic Search,No,No,0,1.0,High Priority
6.0,1092,3.0,18.0,156.0,Google,No,No,1,0.6960000000000001,Medium Priority
2.0,414,2.0,4.0,138.0,Organic Search,No,No,0,0.258,Low Priority
3.0,1152,3.0,9.0,288.0,Google,No,No,1,0.558,Medium Priority
2.0,156,2.0,4.0,52.0,Google,No,No,0,0.172,Low Priority
7.0,305,2.33,16.310000000000002,38.125,Google,No,No,0,0.527425,Medium Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Facebook,No,No,0,0.0,Low Priority
1.0,288,1.0,1.0,144.0,Reference,No,No,1,0.17400000000000002,Low Priority
6.0,81,6.0,36.0,11.571428571428571,Organic Search,No,No,0,1.0,High Priority
3.0,12,3.0,9.0,3.0,Referral Sites,No,No,0,0.273,Low Priority
0.0,0,0.0,0.0,0.0,Welingak Website,No,No,1,0.0,Low Priority
3.0,301,3.0,9.0,75.25,Google,No,No,0,0.34525,Low Priority
5.0,4,1.67,8.35,0.6666666666666666,Direct Traffic,No,No,0,0.25116666666666665,Low Priority
4.0,1523,4.0,16.0,304.6,Referral Sites,No,No,1,0.7846,High Priority
3.0,7,3.0,9.0,1.75,Google,No,No,1,0.27175,Low Priority
4.0,321,4.0,16.0,64.2,Google,No,No,0,0.5442,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
2.0,293,2.0,4.0,97.66666666666667,Google,No,No,0,0.21766666666666667,Low Priority
4.0,1313,4.0,16.0,262.6,Google,No,No,0,0.7426,High Priority
2.0,1368,2.0,4.0,456.0,Direct Traffic,No,No,1,0.5760000000000001,Medium Priority
3.0,94,1.5,4.5,23.5,Google,No,No,1,0.1585,Low Priority
5.0,616,5.0,25.0,102.66666666666667,Google,No,No,0,0.8526666666666667,High Priority
9.0,1482,3.0,27.0,148.2,Google,No,Yes,1,0.9581999999999999,High Priority
3.0,52,3.0,9.0,13.0,Google,No,No,0,0.28300000000000003,Low Priority
7.0,6,7.0,49.0,0.75,Google,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
3.0,145,3.0,9.0,36.25,Organic Search,No,No,0,0.30625,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,Yes,No,0,0.0,Low Priority
2.0,18,2.0,4.0,6.0,Organic Search,Yes,No,0,0.126,Low Priority
3.0,116,3.0,9.0,29.0,Referral Sites,No,No,0,0.29900000000000004,Low Priority
5.0,221,5.0,25.0,36.833333333333336,Direct Traffic,No,No,0,0.7868333333333334,High Priority
4.0,327,4.0,16.0,65.4,Direct Traffic,No,No,0,0.5454,Medium Priority
4.0,1027,4.0,16.0,205.4,Google,No,No,0,0.6854,Medium Priority
4.0,105,2.0,8.0,21.0,Direct Traffic,No,No,0,0.261,Low Priority
4.0,437,4.0,16.0,87.4,Direct Traffic,No,No,0,0.5674,Medium Priority
2.0,25,2.0,4.0,8.333333333333334,Direct Traffic,No,No,0,0.12833333333333333,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
1.0,101,1.0,1.0,50.5,Google,No,No,0,0.0805,Low Priority
3.0,978,3.0,9.0,244.5,Olark Chat,No,No,1,0.5145,Medium Priority
6.0,208,6.0,36.0,29.714285714285715,Referral Sites,No,No,0,1.0,High Priority
5.0,497,5.0,25.0,82.83333333333333,Organic Search,No,No,0,0.8328333333333333,High Priority
3.0,118,1.5,4.5,29.5,Organic Search,No,No,0,0.1645,Low Priority
6.0,356,3.0,18.0,50.857142857142854,Referral Sites,No,No,0,0.5908571428571429,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
7.0,472,1.75,12.25,59.0,Google,No,No,1,0.4265,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
7.0,47,7.0,49.0,5.875,Organic Search,No,No,0,1.0,High Priority
3.0,312,3.0,9.0,78.0,Google,No,No,1,0.34800000000000003,Low Priority
12.0,333,6.0,72.0,25.615384615384617,Google,No,No,0,1.0,High Priority
3.0,1458,3.0,9.0,364.5,Direct Traffic,No,No,0,0.6345000000000001,Medium Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
2.0,25,1.0,2.0,8.333333333333334,Referral Sites,No,No,1,0.06833333333333333,Low Priority
2.0,49,2.0,4.0,16.333333333333332,Google,No,No,0,0.13633333333333333,Low Priority
4.0,213,4.0,16.0,42.6,Referral Sites,No,No,0,0.5226,Medium Priority
2.0,210,2.0,4.0,70.0,Direct Traffic,No,No,0,0.19,Low Priority
3.0,253,3.0,9.0,63.25,Google,No,No,0,0.33325000000000005,Low Priority
4.0,353,4.0,16.0,70.6,Google,No,No,0,0.5506,Medium Priority
12.0,1452,3.0,36.0,111.6923076923077,Google,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,1499,2.0,4.0,499.6666666666667,Direct Traffic,No,No,1,0.6196666666666667,Medium Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
21.0,1885,3.5,73.5,85.68181818181819,Google,No,No,1,1.0,High Priority
3.0,144,3.0,9.0,36.0,Organic Search,No,No,0,0.30600000000000005,Low Priority
4.0,489,2.0,8.0,97.8,Organic Search,Yes,No,0,0.3378,Low Priority
2.0,190,2.0,4.0,63.333333333333336,Google,No,No,0,0.18333333333333335,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
11.0,1208,3.67,40.37,100.66666666666667,Direct Traffic,No,No,0,1.0,High Priority
9.0,208,4.5,40.5,20.8,Google,No,No,0,1.0,High Priority
1.0,491,1.0,1.0,245.5,Google,No,No,1,0.27549999999999997,Low Priority
2.0,1284,2.0,4.0,428.0,Direct Traffic,No,No,1,0.548,Medium Priority
4.0,18,4.0,16.0,3.6,Direct Traffic,No,No,0,0.4836,Medium Priority
4.0,363,4.0,16.0,72.6,Google,No,No,1,0.5526,Medium Priority
4.0,1588,4.0,16.0,317.6,Direct Traffic,No,No,1,0.7976000000000001,High Priority
6.0,357,2.0,12.0,51.0,Direct Traffic,Yes,No,0,0.411,Medium Priority
